SNO	Code	Name	Description
364317	itempassive_unique_sword_2h_010_x1	Burning Chains	Chance on hit to summon a Demonic Slave.
251572	itempassive_unique_voodoomask_002		Chance to summon horrific Mimics when attacking.
248686	itempassive_unique_wand_013		This wand finds your death humorous.
247090	itempassive_unique_wizardhat_004	Fireball	{c_magic}[{VALUE1} * 100]%{/c_magic} chance to cast a fiery ball when attacking.
364338	itempassive_unique_wizardhat_004_x1	Fireball	{c_magic}[{VALUE1} * 100]%{/c_magic} chance to cast a fiery ball when attacking.
247429	itempassive_unique_xbow_001	Explosive Bolt	{c_magic}[{VALUE1} * 100]%{/c_magic} chance to shoot explosive bolts when attacking.
364332	itempassive_unique_xbow_001_x1	Explosive Bolt	{c_magic}[{VALUE1} * 100]%{/c_magic} chance to shoot explosive bolts when attacking.
247577	itempassive_unique_xbow_002		Chance to root enemies to the ground when you hit them.
248480	itempassive_unique_xbow_011		{c_magic}[{VALUE1} * 100]%{/c_magic} chance for ranged projectiles to pierce enemies.
374344	itempassive_unique_xbow_011_x1		Your projectiles pierce {c_magic}{VALUE1}{/c_magic} additional |4time:times;.
247430	itempassive_unique_xbow_012	Acid Blob	{c_magic}[{VALUE1} * 100]%{/c_magic} chance to lob an acid blob when attacking.
364335	itempassive_unique_xbow_012_x1	Acid Blob	{c_magic}[{VALUE1} * 100]%{/c_magic} chance to lob an acid blob when attacking.
374500	itempassive_x1_amulet_norm_unique_25_barbarian		When you use Wrath of the Berserker, you mesmerize nearby enemies with your skill, causing them to jump uncontrollably for {c_magic}{VALUE1}{/c_magic} seconds.
374502	itempassive_x1_amulet_norm_unique_25_crusader		When you use Akarat's Champion, you mesmerize nearby enemies with your skill, causing them to jump uncontrollably for {c_magic}{VALUE1}{/c_magic} seconds.
374503	itempassive_x1_amulet_norm_unique_25_demonhunter		When you use Vengeance, you mesmerize nearby enemies with your skill, causing them to jump uncontrollably for {c_magic}{VALUE1}{/c_magic} seconds.
374504	itempassive_x1_amulet_norm_unique_25_monk		When you use Epiphany, you mesmerize nearby enemies with your skill, causing them to jump uncontrollably for {c_magic}{VALUE1}{/c_magic} seconds.
374506	itempassive_x1_amulet_norm_unique_25_witchdoctor		When you use Big Bad Voodoo, you mesmerize nearby enemies with your skill, causing them to jump uncontrollably for {c_magic}{VALUE1}{/c_magic} seconds.
374505	itempassive_x1_amulet_norm_unique_25_wizard		When you use Archon, you mesmerize nearby enemies with your skill, causing them to jump uncontrollably for {c_magic}{VALUE1}{/c_magic} seconds.
241651	izual_charge		
241652	izual_corruptangel_piercingdash		
162329	izual_frostnova	Frost Nova	An explosion of ice freezes nearby enemies for {c_green}[{Script Formula 2}|1|] seconds{/c_green} and causes {c_green}{Script Formula 0} - [{Script Formula 0} + {Script Formula 1}] Cold damage{/c_green}. Cold damage chills enemies, slowing their movement and attack speed. Damage will break the freeze effect, but not the Chill effect.<br><br>Cooldown: {c_green}[{Cooldown Time}|1|] seconds{/c_green}
241653	izual_frozencast		
70432	knockback		
356848	knockback_nolandinganim		
85936	knockback_overobstacles		
329195	knockback_throughownedbyteam		
30296	knockdown		
30300	lacuni_leap		
30301	lacuni_lob		
30297	lacuniburrowin		
30298	lacuniburrowout		
1744	lacunicombo		
30299	lacunimale_doubleswing		
30307	laugh		
84699	laugh_skeletonking		
190230	leah_hulkout		
93831	leah_vortex		
208501	leah_vortex_again		
366477	lr_boss_collapseceiling		
366481	lr_boss_fast		
366830	lr_boss_izual_charge		
366204	lr_boss_pathblocked_teleport	Despair Teleport	
366527	lr_boss_sprint	Sprint	{c_gold}Cost:{/c_gold} {c_green}{Resource Cost}{/c_green} Fury<br><br>Increase movement speed by {c_green}[{Script Formula 12}*100]%{/c_green} for {c_green}{Script Formula 3}{/c_green} seconds.
131741	maghda_mark	Maghda Shield	
131745	maghda_mothdust	Maghda Shield	
184598	maghda_portalcreatecinematic	Maghda Shield	
30568	maghda_projectile	Maghda Projectile	
131746	maghda_punish	Maghda Punish	
178279	maghda_punishcinematic	Maghda Shield	
131744	maghda_summon_beserker	Maghda Summon	
131749	maghda_teleport	Maghda Teleport	
30313	magicpainting_summon_skeleton		
123381	malletdemon_power_hit		
366281	malletdemon_power_hit_lr_boss		
229128	manual_walk	Walk	
145022	mastablasta_combined_dismount_rider	Melee Attack	This is your skill at close-range combat.
143940	mastablasta_combined_lobbed_shot		
140857	mastablasta_rider_alpha_strike	Melee Attack	This is your skill at close-range combat.
143991	mastablasta_rider_combine		
140856	mastablasta_rider_leap		
139356	mastablasta_rider_lobbed_shot		
144289	mastablasta_steed_combine	Melee Attack	This is your skill at close-range combat.
141333	mastablasta_steed_drainattack	Melee Attack	This is your skill at close-range combat.
140859	mastablasta_steed_stomp	Melee Attack	This is your skill at close-range combat.
212136	mistressofpain_ascend	Ascend	
212237	mistressofpain_descend	Descend	
136790	mistressofpain_painbolts	Pain Bolts	
369693	mistressofpain_painbolts_lr		
137143	mistressofpain_spiderling_explode	Web Patch	
136958	mistressofpain_summonspiders	Summon Spiders	
212239	mistressofpain_summonspiders_airborne	Summon Spiders	
137483	mistressofpain_teleporttothrone	Teleport Away	
136722	mistressofpain_webpatch	Web Patch	
136954	monk_blindingflash	Blinding Flash	{c_gold}Cooldown:{/c_gold} {c_green}{Cooldown Time}{/c_green} seconds<br><br>Blind all nearby enemies for {c_green}[{Script Formula 17}]{/c_green} seconds.
69130	monk_breathofheaven	Breath of Heaven	{c_gold}Cooldown:{/c_gold} {c_green}{Cooldown Time}{/c_green} seconds<br><br>Heal yourself and nearby allies.
96311	monk_cripplingwave	Crippling Wave	{c_gold}Generate:{/c_gold} {c_green}[PowerTag.Monk_CripplingWave."Spirit Gained"]{/c_green} Spirit per attack<br><br>Sweeping punches that cripple enemies, reducing their attack and movement speed.
223473	monk_cyclonestrike	Cyclone Strike	{c_gold}Cost:{/c_gold} {c_green}{Script Formula 22}{/c_green} Spirit<br><br>Mystical force pulls nearby enemies towards you and blasts them.
96019	monk_deadlyreach	Deadly Reach	{c_gold}Generate:{/c_gold} {c_green}[PowerTag.Monk_DeadlyReach."Spirit Gained"]{/c_green} Spirit per attack<br><br>Strike multiple enemies in a row with each attack. Every third hit has a chance to knock enemies up into the air.
97328	monk_explodingpalm	Exploding Palm	{c_gold}Cost:{/c_gold} {c_green}{Resource Cost}{/c_green} Spirit<br><br>Strike and Bleed an enemy. The enemy will explode if killed while bleeding.
95940	monk_fistsofthunder	Fists of Thunder	{c_gold}Generate:{/c_gold} {c_green}[PowerTag.Monk_FistsofThunder."Spirit Gained"]{/c_green} Spirit per attack<br><br>Teleport to your target and attack it with a series of rapid punches.
111676	monk_lashingtailkick	Lashing Tail Kick	{c_gold}Cost:{/c_gold} {c_green}{Resource Cost}{/c_green} Spirit<br><br>Unleash a deadly roundhouse kick that is effective against small groups of enemies.
366119	monk_lashingtailkick_handofytar_passability		
110575	monk_lethaldecoy_taunt	Lethal Decoy Taunt	
169155	monk_mystically_pet_runea_kick	Fire Kick	This is your skill at close-range combat.
363493	monk_mystically_pet_runeb_waveattack_fast	Wave Attack	
169715	monk_mystically_pet_runec_groundpunch	Ground Punch	This is your skill at close-range combat.
169728	monk_mystically_pet_runed_aoeattack	Vortex	This is your skill at close-range combat.
169081	monk_mystically_pet_weapon_melee_instant	Melee Attack	This is your skill at close-range combat.
209104	monk_passive_beaconofytar	Beacon of Ytar	It is only through hardship that we come to know our limits, and only through knowing our limits that we learn to shatter them.
156467	monk_passive_chantofresonance	Chant of Resonance	The world continues on the noble path, each of us carrying another, all connected, ever onward.
218415	monk_passive_combinationstrike	Combination Strike	Master Wughan was not merely the first to perfect the six techniques. His true accomplishment was in weaving them into a style all his own.
209027	monk_passive_exaltedsoul	Exalted Soul	"Endeavor to be one with the hidden truth and you will soar beyond the sky." —Waykeeper Tzo Krin
209029	monk_passive_fleetfooted	Fleet Footed	Strength out of place is no strength at all.
156492	monk_passive_guidinglight	Alacrity	"The harmony of mind, body, and spirit brings many blessings. A monk who has become as one will move like a storm crashing into the mountains. Fast, hard, and without hesitation." — Patriarch Anisim
156484	monk_passive_neardeathexperience	Near Death Experience	"We do not see what has been done, we only see what remains to be done." —Mantra of the Monks of Ivgorod
211581	monk_passive_resolve	Resolve	"It is not our place to make demands of nature, nor to acquiesce to those who would. First we learn what is right, then we protect what is right." —Master Wughan
209628	monk_passive_seizetheinitiative	Seize the Initiative	The Monks of Ivgorod are trained to move like water — flowing freely into open spaces and crashing hard against their foes.
209622	monk_passive_sixthsense	Sixth Sense	The final test of the Serpent's Form takes place in "The Pit of 12 Vipers." The initiates are not told about the 13th.
209812	monk_passive_theguardianspath	The Guardian's Path	"No weapon can overcome the weakness of an undisciplined mind. They can only serve as an extension of the self." —Waykeeper Tzo Krin
209250	monk_passive_transcendence	Transcendence	A life unlived is no different from death.
69489	monk_resistaura	Resist Aura	Create an aura that increases all resistances by {c_green}[{Script Formula 2}*100]%{/c_green} for the Monk and allies within {c_green}{Script Formula 0}{/c_green} yards for {c_green}[{Script Formula 1}/60|1|]{/c_green} minutes.<br><br>{c_yellow}This is an aura. The Monk can only have one aura active at a time.{/c_yellow}<br><br>Cost: {c_green}{Resource Cost}{/c_green} Spirit<br>Cooldown: {c_green}{Cooldown Time}{/c_green} seconds
144312	monk_resistaura_runec_arcane	Resist Aura	
144197	monk_resistaura_runec_cold	Resist Aura	
143382	monk_resistaura_runec_fire	Resist Aura	
144322	monk_resistaura_runec_holy	Resist Aura	
144188	monk_resistaura_runec_lightning	Resist Aura	
144202	monk_resistaura_runec_poison	Resist Aura	
96215	monk_serenity	Serenity	{c_gold}Cooldown:{/c_gold} {c_green}{Cooldown Time}{/c_green} seconds<br><br>Become immune to all attacks and control effects for {c_green}[{Script Formula 9}]{/c_green} seconds.
96694	monk_sevensidedstrike	Seven-Sided Strike	{c_gold}Cost:{/c_gold} {c_green}{Script Formula 21}{/c_green} Spirit<br>{c_gold}Cooldown:{/c_gold} {c_green}{Script Formula 18}{/c_green} seconds<br><br>Move with blinding speed and strike nearby enemies while being immune to attacks yourself.
96090	monk_sweepingwind	Sweeping Wind	{c_gold}Cost:{/c_gold} {c_green}{Resource Cost}{/c_green} Spirit<br><br>Surround yourself in a vortex for {c_green}{Script Formula 7}{/c_green} seconds that damages nearby enemies. Critical Hits intensify the vortex.
121442	monk_tempestrush	Tempest Rush	{c_gold}Cost:{/c_gold} {c_green}{Script Formula 15}{/c_green} Spirit<br><br>Charge through your enemies, dealing damage to everything in your path.
96033	monk_waveoflight	Wave of Light	{c_gold}Cost:{/c_gold} {c_green}{Script Formula 19}{/c_green} Spirit<br><br>Ring a mystic bell that crushes enemies.
97110	monk_wayofthehundredfists	Way of the Hundred Fists	{c_gold}Generate:{/c_gold} {c_green}[PowerTag.Monk_WayoftheHundredFists."Spirit Gained"]{/c_green} Spirit per attack<br><br>Strike groups of enemies with a series of devastating punches.
30333	monster_poison_melee_attack		
30334	monster_ranged_projectile		
30338	monster_spell_projectile		
214594	monsteraffix_arcaneenchanted	Arcane Enchanted	
221130	monsteraffix_arcaneenchanted_champion	Arcane Enchanted	
221219	monsteraffix_arcaneenchanted_minion	Arcane Enchanted	
219671	monsteraffix_arcaneenchanted_new_petbasic	Arcane	
214791	monsteraffix_arcaneenchantedcast	Arcane	
384426	monsteraffix_avenger_arcaneenchanted	Arcane Enchanted	
392128	monsteraffix_avenger_arcaneenchanted_new_petbasic		
384436	monsteraffix_avenger_arcaneenchantedcast		
226292	monsteraffix_avenger_buff	Avenger	
226289	monsteraffix_avenger_champion	Avenger	
384594	monsteraffix_avenger_mortar		
384596	monsteraffix_avenger_mortarcast		
91098	monsteraffix_ballista	Ballista	
210333	monsteraffix_championbuff	Champion	
156106	monsteraffix_desecratorbuff	Desecrator	
221131	monsteraffix_desecratorbuff_champion	Desecrator	
156105	monsteraffix_desecratorcast	Desecrator	
91232	monsteraffix_dietogether	Die Together	
81420	monsteraffix_electrified	Electrified	
365083	monsteraffix_electrified_lr_boss_custom		
109899	monsteraffix_electrified_minion	Electrified	
169461	monsteraffix_electrified_minion_rakevent		
70650	monsteraffix_extrahealth	Extra health	
70849	monsteraffix_fast	Fast	
90144	monsteraffix_frozen	Frozen	
231149	monsteraffix_frozencast	Frozen	
231157	monsteraffix_frozenrare	Frozen	
276798	monsteraffix_healing		
71239	monsteraffix_healthlink	Health Link	
71108	monsteraffix_illusionist	Illusionist	
264185	monsteraffix_illusionistcast		
222743	monsteraffix_jailer	Jailer	
222745	monsteraffix_jailer_champion	Jailer	
222744	monsteraffix_jailercast	Jailer	
70655	monsteraffix_knockback	Knockback	
226497	monsteraffix_linked	Fire Chains	
91028	monsteraffix_missiledampening	Monster Affix - Missile Dampening	
376860	monsteraffix_missiledampeningcast	Monster Affix - Missile Dampening	
90314	monsteraffix_molten	Molten	
109898	monsteraffix_molten_minion		
215756	monsteraffix_mortar	Mortar	
215757	monsteraffix_mortarcast	Mortar	
247258	monsteraffix_nightmarish		
120655	monsteraffix_pheonix	Pheonix	
90566	monsteraffix_plagued	Plagued	
231115	monsteraffix_plaguedcast	MonsterAffix_PlaguedCast	
71023	monsteraffix_puppetmaster	Puppet Master	
71024	monsteraffix_puppetmaster_minion	Puppet Master	
230877	monsteraffix_reflectsdamage	Reflects Damage	
285770	monsteraffix_reflectsdamagecast		
226437	monsteraffix_shielding	Shielding	
226438	monsteraffix_shieldingcast	Shielding	
155958	monsteraffix_teleporterbuff	Teleporter	
155959	monsteraffix_teleportercast	Teleporter	
336177	monsteraffix_thunderstormbuff	Thunderstorm	
336178	monsteraffix_thunderstormbuff_champion	Thunderstorm	
336179	monsteraffix_thunderstormcast	MonsterAffix_ThunderstormCast	
70309	monsteraffix_vampiric	Vampiric	
81615	monsteraffix_vortex		
120306	monsteraffix_vortexbuff	Vortex	
221132	monsteraffix_vortexbuff_champion	Vortex	
120305	monsteraffix_vortexcast	MonsterAffix_VortexCast	
226293	monsteraffix_waller	Waller	
226294	monsteraffix_wallercast	Waller	
231117	monsteraffix_wallerrare	Waller	
231118	monsteraffix_wallerrarecast	Waller	
158970	morluspellcaster_breathoffire		
263415	morluspellcaster_breathoffrost		
158969	morluspellcaster_meteor		
256045	morluspellcaster_meteor_graspofthedead_prototype		
158968	morluspellcaster_shift		
346590	morluspellcaster_shift_nocooldown		
258199	multiplayer_buff		
30342	npc_lookat		
395342	oasis_rockslide_a_damage	trDun_Cath_WallCollapse_Damage	
30343	ondeatharcane		
30344	ondeathcold		
30345	ondeathfire		
30346	ondeathlightning		
30347	ondeathpoison		
30348	operate_helper_attach		
380460	p1_greed_charge		
391073	p1_greed_charge_long		
398253	p1_greed_charge_no_los		
394194	p1_greed_goblinknockback		
385810	p1_greed_goldenmeteorshower		
385737	p1_greed_goldspawner		
391176	p1_greed_passivegoblinspawner_test		
381205	p1_greed_passivelifetimebuff		
380646	p1_greed_shockwave		
382342	p1_greed_spawnminion		
391193	p1_greed_ultimate_meteorshower		
382195	p1_greedminion_passivelifetimebuff		
402540	p1_itempassive_unique_ring_941		Your Seven-Sided Strike applies Exploding Palm.
408974	p1_itempassive_unique_ring_942		The damage bonus from kills while in Archon form now lasts for {c_magic}{VALUE1}{/c_magic} seconds after Archon expires.
409811	p1_itempassive_unique_ring_943		Mystic Ally summons two Mystic Allies that fight by your side.
410217	p1_itempassive_unique_ring_944		Soul Harvest now stacks up to 10 times.
404168	p1_monk_passive_harmony	Harmony	Ice hunters brave months of frozen darkness. Desert traders bear relentless, scorching sun. This world is ours to endure.
402633	p1_monk_passive_provocation	Determination	"Where a lesser man despairs at the number of his foes, a monk of Ivgorod prays for more." —Master Wughan
404245	p1_monk_passive_relentlessassault	Relentless Assault	"Vylnas refused to fall, despite his mortal wounds. The last of the Five Monks, he would not let his brothers' sacrifice be in vain; his determination turned the tide of the war, eventually leading to the full withdrawal of Entsteig's forces from the field of battle." —Poldamyr's Chronicle of the War of Thorns
409173	p1_tieredrift_spawnnpc		
382738	p1_treasuregoblin_ondeathgreedportal		
405592	p1_treasuregoblin_ondeathwhimsyshireportal		
262935	pages_buff_damage	Dimensional Power	
263029	pages_buff_electrified		
340227	pages_buff_electrified_cast	Dimensional Conduit	
398655	pages_buff_electrified_cast_tieredrift	Dimensional Conduit	
403404	pages_buff_electrified_tieredrift		
266258	pages_buff_infinite_casting	Dimensional Channeling	
266254	pages_buff_invulnerable	Dimensional Shield	
266271	pages_buff_run_speed	Dimensional Tread	
257036	pandemoniumportal		
366954	pandemoniumportal_diablo		
366951	pandemoniumportal_ghom		
366953	pandemoniumportal_siegebreaker		
366950	pandemoniumportal_skeletonking		
131976	pickupnearby		
147876	plagueoftoadsknockback		
375617	playerupscaledbuff		
30385	proxy_delayed_power		
30391	punch	Punch	A good old-fashioned punch.<br><br>{c_yellow}Skills default to basic melee attacks when low on Resources.{/c}
265723	pvp_controlpoint		
202701	pvp_damagebuff	[Temp] PvP Damage Buff	
203535	pvp_deathstreakbuff	Vengeance	[Temp] DEATHSTREAK
222243	pvp_healingmacguffin	PvP_HealingMacguffin	[TEMP] Heals dudes
267462	pvp_hill		
234527	pvp_levelequalizerbuff	Arena Combat	
276837	pvp_peanut_neutralobjective		
1749	pvp_rangedprojectile		
275730	pvp_shrine_murderball		
268588	pvp_spawner_setup		
272501	pvp_spawner_towerdefenders		
274304	pvp_stationary_attack		
276805	pvp_threecontrol_spawndefenders		
97359	pvpbuff		
170408	pvproundendbuff	PvP Round End Mechanic	
96719	pvpskirmishbuff	Practice Round	Death is prevented, resources are infinite, and Life regenerates rapidly.
103338	quest_canyonbridge_enchantress_revealfootsteps		
103337	quest_canyonbridge_player_revealfootsteps	QUEST: Enchantress Scrying	Have the Enchantress use her scrying ability to search the area for cultist footprints.
107729	quilldemon_projectile		
364571	quilldemon_projectile_fastattack		
169411	rakcenterstone_electrifiedminion	RakCenterStone_electrifiedMinion_name	
367779	random_movespeed_scripted		
30394	rangedescort_projectile		
317139	redwingsbuff	Collectors Edition Buff	
30420	removeburrow_effect		
30422	resurrectfallen		
30424	resurrection_buff		
30426	rockworm_attack		
330606	rockworm_burrowandteleport		
30427	rockworm_burstout		
219076	rockworm_grab	Rockworm Chomp	
230406	rockworm_grab_burstout		
30428	rockworm_hideidle		
30429	rockworm_preburst		
30430	rockworm_retreat		
30431	rockworm_web		
30433	roottrygrab		
213730	sandmonster_burrowout		
59308	sandmonster_burrowout_long		
30438	sandmonster_sandwall		
223914	sandmonster_weapon_melee_instant	Melee Attack	Swing your melee weapon for {c_green}{DamageMin} - {DamageMax}{/c} damage.
30440	sandsharkburrowin		
30441	sandsharkburrowout		
30448	sandtornado_onspawn		
30449	sandwasp_projectile	Poison Stinger	
1752	scavenger_leap		
30450	scavengerburrowin		
30451	scavengerburrowout		
30454	scoundrel_anatomy	Anatomy	Increases Critical Hit Chance for you and the Scoundrel.
30455	scoundrel_bandage	Bandage	Heals the player or scoundrel for [{Hitpoints Granted By Heal}] Life.<br><br>Cooldown: {c_green}[{Cooldown Time}/60|1|]{/c_green} minutes
95675	scoundrel_cripplingshot	Crippling Shot	{c_gold}Cooldown:{/c_gold} {c_green}{Script Formula 4}{/c_green} seconds<br><br>Ranged attack that slows enemies.
97436	scoundrel_dirtyfighting	Dirty Fighting	{c_gold}Cooldown:{/c_gold} {c_green}{Script Formula 0}{/c_green} seconds<br><br>Blinds nearby enemies in front of the Scoundrel.
200169	scoundrel_hysteria	Hysteria	Critical Hits cause you and the Scoundrel to temporarily deal more damage.
30460	scoundrel_poisonarrow	Poison Bolts	{c_gold}Cooldown:{/c_gold} {c_green}{Script Formula 5}{/c_green} seconds<br><br>Shoots a deadly poisoned bolt.
95690	scoundrel_powershot	Powered Shot	{c_gold}Cooldown:{/c_gold} {c_green}{Script Formula 4}{/c_green} seconds<br><br>Deals damage in an area that has a chance to Stun enemies.
99902	scoundrel_ranged_projectile		
99904	scoundrel_runaway		
30464	scoundrel_vanish	Vanish	{c_gold}Cooldown:{/c_gold} {c_green}{Script Formula 0}{/c_green} seconds<br><br>The Scoundrel temporarily vanishes when in danger.
30469	scrollbuff		
217340	selectingskill	Stone Of Recall	This is your skill at close-range combat.
123014	setitembonusbuff		
30471	setmode_escortfollow		
30473	shieldskeleton_shield		
213187	shrine_call_monster		
30476	shrine_desecrated_blessed	Blessed Shrine	
30477	shrine_desecrated_enlightened	Enlightened Shrine	
30478	shrine_desecrated_fortune	Fortune Shrine	
30479	shrine_desecrated_frenzied	Frenzied Shrine	
260348	shrine_desecrated_hoarder	Fleeting Shrine	
260349	shrine_desecrated_reloaded	Empowered Shrine	
278268	shrine_power_blessed		
278269	shrine_power_enlightened		
278270	shrine_power_fortune		
278271	shrine_power_frenzied		
377314	sidekickstatsboostbuff		
377413	sidekickweapondamageboostbuff		
240529	siegebreaker_enrage	Enrage	
376912	siegebreaker_reflectsdamagecast		
30482	siegebreakerdemon_bite		
30484	siegebreakerdemon_charge		
182586	siegebreakerdemon_chargenew		
30487	siegebreakerdemon_grab		
30488	siegebreakerdemon_grabtobite		
1754	siegebreakerdemon_lookaround		
30490	siegebreakerdemon_mini_charge		
30491	siegebreakerdemon_pound		
228688	siegebreakerdemon_roar		
30492	siegebreakerdemon_stomp		
30495	skeletonarcher_projectile		
30504	skeletonking_cleave		
87523	skeletonking_killsummonedskeletons		
30496	skeletonking_summon_skeleton	Skeleton King Summon	
79334	skeletonking_teleport		
81504	skeletonking_teleport_away		
73824	skeletonking_whirlwind		
30497	skeletonmage_cold_projectile		
30498	skeletonmage_fire_aoe		
30499	skeletonmage_fire_projectile		
30500	skeletonmage_lightning_pierce		
30501	skeletonmage_poison_death		
30502	skeletonmage_poison_pierce		
30503	skeletonsummoner_projectile		
221275	skilloverridestartedorended		
30512	snakeman_meleestealth		
30513	snakeman_meleeunstealth		
30509	snakemancaster_electricburst		
69743	soaringascend		
54196	soaringdescend		
226572	soulripper_despair_tonguelash	Melee Attack	This is your skill at close-range combat.
145822	soulripper_tonguelash	short range physical tongue attack	This is your skill at close-range combat.
137642	spider_sprintthroughobjectsto		
30518	spider_web_immobolize		
76961	spider_web_slow		
76951	spider_web_slow_spit		
151219	spiderqueen_vomitspiders_charge	Spider Queen Vomit (Charge)	
151516	spiderqueen_vomitspiders_vomit	Vomit Spiders	
151218	spiderqueen_webspit	Web Spit	
376298	splashdamageproc	!!Missing!! - Powers:SplashDamageProc_name	
30525	sporecloud		
30527	stealthbuff		
30529	stitchexplode		
30530	stitchmeleealternate		
30531	stitchpush		
120874	succubus_bloodstar	Succubus Blood Star	
366103	succubus_bloodstar_lr		
136508	succubus_fly	Succubus Fly	
120875	succubus_leap		
30538	suicide_proc		
369834	suicide_scripted		
166154	summon_fallen_a_unique01		
30541	summon_fallen_onspawn		
30543	summon_skeleton		
168212	summon_skeleton_jondar		
30545	summon_skeleton_onspawn		
30546	summon_skeleton_orb		
1757	summon_skeleton_pillar		
30547	summon_triune_demon		
30550	summon_zombie_crawler		
94734	summon_zombie_vomit		
30540	summoned		
117580	summoning_machine_summon		
128729	swarm_death		
67110	tarpitslowoff		
67106	tarpitslowon		
212952	taunted_monster_ranged_projectile		
212953	taunted_weapon_melee_instant	Melee Attack	This is your skill at close-range combat.
290885	teleport_checkpath_passability		
318242	teleporttoplayer	Stone Of Recall	This is your skill at close-range combat.
371139	teleporttoplayer_cast	Stone Of Recall	This is your skill at close-range combat.
349060	teleporttowaypoint	Stone Of Recall	This is your skill at close-range combat.
371141	teleporttowaypoint_cast	Stone Of Recall	This is your skill at close-range combat.
30359	templar_guardian	Guardian	{c_gold}Cooldown:{/c_gold} {c_green}{Script Formula 6}{/c_green} seconds<br><br>When your Life is low, the Templar will come to your aid, knocking back nearby enemies and healing you.
257640	templar_heal_110	Heal	{c_gold}Cooldown:{/c_gold} {c_green}{Cooldown Time}{/c_green} seconds<br><br>Heals you and the Templar.
30356	templar_inspire	Inspire	Increases your resource generation.
93938	templar_intervene	Intervene	{c_gold}Cooldown:{/c_gold} {c_green}{Script Formula 2}{/c_green} seconds<br><br>Taunt enemies near you when you are hit.
94008	templar_intervene_proc	Intervene	Taunts enemies near player when player is low on Life.
93901	templar_intimidate	Intimidate	Enemies that hit or are hit by the Templar are slowed.
30357	templar_loyalty	Loyalty	Provides Life regeneration for you and the Templar.
230239	templar_melee_instant	Melee Attack	Swing your melee weapon for {c_green}{DamageMin} - {DamageMax}{/c} damage.
93888	templar_onslaught	Onslaught	{c_gold}Cooldown:{/c_gold} {c_green}{Script Formula 3}{/c_green} seconds<br><br>Delivers a massive blow to an enemy.
30360	templar_shieldcharge	Charge	{c_gold}Cooldown:{/c_gold} {c_green}{Script Formula 6}{/c_green} seconds<br><br>Charges an enemy, dealing damage and stunning nearby enemies.
209509	tentaclehorse_a_unique_01_charge		
123907	terrordemon_meleestrike		
123935	terrordemon_shadowphase		
123964	terrordemon_shadowphase_end		
30554	thorns	Thorns	
30557	thousandpounder_knockback		
86990	tongue_prototype	tongue jump to target	
30078	trait_barbarian_fury	Passive	
52753	trait_monk_spirit		
109560	trait_witchdoctor_zombiedogspawner_passive	Summon Zombie Dogs	Spawns Dogs
30563	transformtoactivatedtriune		
186216	trdun_cath_wallcollapse_damage	trDun_Cath_WallCollapse_Damage	
227949	trdun_cath_wallcollapse_damage_offset	trDun_Cath_WallCollapse_Damage	
105371	treasuregoblin_escape		
260595	treasuregoblin_playalertsound		
410453	treasuregoblin_portal_stay		
54836	treasuregoblin_throwportal		
105665	treasuregoblin_throwportal_fast		
408430	treasuregoblin_throwportal_fast_v2		
54866	treasuregoblin_useportal		
54055	treasuregoblinpause		
30567	triuneberserker_power_hit		
30570	triunesummoner_projectile		
30571	triunesummoner_shield		
30572	triunesummoner_splitsummoncast		
30573	triunevesselcharge		
30574	triunevesseloverpower		
186138	trout_logstack_short_damage		
100287	trout_logstack_trap	trOut_LogStack_Trap	
91261	trout_tristramfields_punji_trap_aoe		
95387	trout_tristramfields_punji_trap_mirror_aoe		
260844	uber_despair_melee_cleave		
257950	uber_despair_summonminion		
375537	uber_despair_summonminion_diablo		
260845	uber_despair_teleport		
376039	uber_despair_teleportenrage_diablo		
260847	uber_despair_volley		
376056	uber_despair_volley_diablo		
365978	uber_diablo_stompandstun	Expanding Fire Ring	
260848	uber_gluttony_breath_attack		
260849	uber_gluttony_gas_cloud		
376396	uber_gluttony_gas_cloud_diablo		
257951	uber_gluttony_loogiespawn		
278341	uber_maghda_mothdust		
260976	uber_maghda_punish		
260977	uber_maghda_punish_shielded		
260901	uber_maghda_shield		
377242	uber_maghda_shield_diablo		
257952	uber_maghda_summon_beserker		
375493	uber_maghda_summon_beserker_diablo		
259946	uber_siegebreakerdemon_pound		
258635	uber_siegebreakerdemon_stomp		
258636	uber_skeletonking_cleave		
256110	uber_skeletonking_summon_skeleton		
375473	uber_skeletonking_summon_skeleton_diablo		
258637	uber_skeletonking_whirlwind		
260851	uber_zoltunkulle_collapseceiling		
260852	uber_zoltunkulle_energytwister		
260853	uber_zoltunkulle_fieryboulder		
259947	uber_zoltunkulle_slowtime		
376043	uber_zoltunkulle_slowtime_diablo		
258638	uber_zoltunkulle_teleport		
375929	uberdiablo_mirrorimage		
30580	unburied_knockback		
30581	unburied_melee_attack		
202344	unburied_wreckable_attack		
93715	unburiedboss_cleave		
122977	unholyshield		
79486	uninterruptibleduringbuff		
256059	unique_monster_earthquake_prototype		
270004	unique_monster_generic_aoe_nova		
374527	unique_monster_generic_aoe_nova2		
363519	unique_monster_generic_aoe_randomaroundowner		
270040	unique_monster_generic_aoe_targeted		
269583	unique_monster_generic_pie_shockwave		
152540	unique_monster_generic_projectile		
346247	unique_monster_generic_projectile_allplayers		
359684	unique_monster_generic_projectile2		
270043	unique_monster_generic_summon		
359685	unique_monster_generic_summon2		
